Classification,Pitch0,Roll0,Pitch1,Roll1,Pitch2,Roll2,Pitch3,Roll3,Pitch4,Roll4
A,-1026,-228,-969,-456,-969,-513,-1083,-114,1026,-114
A,-1026,-228,-969,-456,-969,-513,-1140,-114,1083,-114
A,-1026,-228,-969,-513,-969,-513,-1140,-114,1083,-114
A,-1026,-228,-912,-570,-969,-570,-1140,-171,1083,-114
A,-1026,-228,-969,-513,-969,-570,-1140,-114,1083,-114
A,-1026,-171,-969,-513,-969,-513,-1140,-57,1083,-57
A,-969,-57,-969,-399,-1026,-399,-1083,0,1083,-57
A,-969,0,-969,-285,-969,-342,-1083,57,1083,0
A,-969,0,-969,-342,-1026,-342,-1083,57,1083,0
A,-1026,0,-1026,-285,-1083,-342,-1140,0,1140,0
A,-969,0,-969,-285,-1026,-342,-1140,0,1140,-57
A,-1026,0,-1026,-285,-1083,-342,-1140,0,1140,-57
A,-1026,0,-1026,-228,-1083,-285,-1140,57,1140,-57
A,-1026,0,-1026,-171,-1083,-228,-1140,57,1083,-57
A,-1026,0,-1026,-171,-1083,-228,-1083,57,1083,-57
A,-1026,0,-1026,-171,-1083,-228,-1140,57,1083,-57
A,-1026,0,-1026,-171,-1140,-171,-1140,57,1083,-57
A,-1026,-57,-1083,-171,-1083,-171,-1140,57,1083,-114
A,-1026,-57,-1083,-171,-1083,-171,-1140,57,1026,-285
A,-1026,-114,-1083,-171,-1083,-171,-1140,114,1026,-342
A,-1083,-114,-1083,-171,-1140,-171,-1140,114,1026,-342
A,-1083,-114,-1140,-228,-1140,-114,-1140,114,1026,-285
A,-1026,-114,-1083,-171,-1083,-114,-1140,114,1026,-228
A,-1026,-114,-1083,-171,-1083,-171,-1140,114,1026,-171
A,-969,-114,-1026,-228,-1083,-228,-1140,57,1026,-114
A,-969,-114,-1026,-285,-1083,-285,-1140,57,1083,-114
A,-969,-114,-969,-342,-1026,-342,-1140,0,1083,-114
A,-969,-171,-969,-342,-1026,-399,-1140,0,1083,-114
A,-969,-171,-969,-399,-1026,-456,-1140,-57,1083,-57
A,-969,-114,-969,-399,-969,-456,-1140,-57,1083,-57
A,-969,-114,-969,-399,-969,-513,-1140,-57,1083,0
A,-969,-114,-912,-399,-969,-513,-1083,-114,1083,-57
A,-969,-114,-912,-456,-969,-570,-1083,-114,1083,-57
A,-969,-114,-912,-456,-969,-570,-1140,-114,1083,-57
A,-969,-114,-912,-399,-969,-513,-1140,-57,1140,-57
A,-969,-114,-912,-399,-969,-570,-1140,-114,1083,0
A,-969,-171,-912,-456,-969,-570,-1140,-114,1083,0
A,-969,-228,-912,-456,-969,-570,-1140,-114,1083,0
A,-969,-228,-912,-456,-969,-570,-1140,-114,1140,0
A,-969,-285,-912,-456,-969,-570,-1140,-114,1083,0
A,-969,-228,-912,-456,-969,-570,-1083,-114,1083,0
A,-969,-285,-912,-513,-969,-570,-1140,-114,1083,0
A,-969,-285,-912,-513,-912,-570,-1083,-114,1083,0
A,-969,-285,-912,-456,-969,-570,-1083,-114,1083,0
A,-969,-228,-912,-456,-912,-513,-1083,-114,1026,0
A,-969,-228,-912,-456,-969,-570,-1083,-114,1026,0
A,-969,-228,-912,-456,-969,-570,-1083,-114,1026,0
A,-969,-228,-912,-456,-969,-570,-1083,-114,1026,57
A,-969,-171,-969,-456,-969,-513,-1083,-171,1026,0
A,-969,-228,-969,-456,-969,-513,-1083,-114,1026,0
A,-969,-171,-969,-399,-969,-513,-1083,-114,1026,57
A,-969,-171,-969,-399,-969,-456,-1083,-114,1026,0
A,-969,-171,-969,-342,-1026,-456,-1083,-114,1026,57
A,-969,-171,-969,-342,-1026,-456,-1140,-57,1026,57
A,-969,-171,-969,-342,-1026,-399,-1083,-57,1026,57
A,-969,-171,-969,-285,-1026,-399,-1140,-57,1083,57
A,-969,-114,-969,-285,-1026,-399,-1140,0,1083,57
A,-1026,-171,-1026,-285,-1026,-342,-1140,0,1083,57
A,-969,-114,-1026,-285,-1026,-342,-1140,0,1083,0
A,-1026,-171,-1026,-342,-1083,-399,-1140,-57,1083,0
A,-1026,-171,-1026,-342,-1026,-399,-1140,0,1083,0
A,-969,-114,-969,-342,-1026,-399,-1140,0,1083,0
A,-1026,-114,-969,-342,-1026,-399,-1140,0,1083,0
A,-969,-114,-969,-342,-1026,-399,-1140,-57,1083,0
A,-969,-114,-969,-399,-1026,-456,-1140,-57,1083,0
A,-969,-114,-969,-399,-1026,-456,-1140,-57,1083,0
A,-969,-114,-969,-399,-1026,-513,-1140,-57,1083,57
A,-969,-114,-912,-399,-969,-513,-1083,-57,1083,57
A,-969,-57,-912,-399,-969,-513,-1083,-57,1083,57
A,-969,-57,-912,-399,-969,-513,-1083,-57,1083,0
A,-969,-57,-912,-399,-969,-513,-1083,-57,1083,0
A,-912,0,-912,-399,-969,-513,-1083,-57,1083,0
A,-912,-57,-912,-399,-912,-513,-1083,-114,1083,0
A,-969,-114,-912,-456,-969,-570,-1140,-114,1083,0
A,-969,-114,-912,-456,-912,-570,-1083,-114,1083,0
A,-912,-171,-855,-513,-912,-627,-1083,-171,1083,0
A,-912,-228,-855,-513,-855,-684,-1083,-171,1083,57
A,-969,-228,-855,-570,-912,-684,-1140,-171,1083,0
A,-912,-228,-855,-513,-912,-627,-1083,-114,1083,0
A,-969,-228,-855,-513,-912,-627,-1140,-114,1083,0
A,-912,-228,-855,-513,-912,-627,-1083,-114,1083,0
A,-969,-228,-912,-513,-912,-627,-1083,-114,1083,0
A,-969,-228,-912,-513,-912,-627,-1083,-114,1083,0
A,-969,-228,-912,-513,-969,-627,-1140,-114,1083,57
A,-969,-228,-912,-456,-969,-570,-1140,-57,1083,0
A,-969,-171,-912,-399,-969,-513,-1083,-57,1083,0
A,-969,-114,-912,-399,-969,-513,-1083,0,1083,0
A,-969,-114,-912,-399,-969,-513,-1083,0,1083,0
A,-969,-171,-912,-399,-969,-513,-1083,-57,1083,0
A,-969,-171,-969,-399,-969,-513,-1140,-57,1083,0
A,-969,-171,-969,-399,-969,-456,-1140,-57,1083,0
A,-1026,-171,-969,-342,-1026,-456,-1140,-57,1083,0
A,-969,-114,-969,-342,-1026,-399,-1140,-57,1083,0
A,-1026,-57,-969,-285,-1026,-342,-1083,0,1083,0
A,-1026,-57,-969,-285,-1026,-342,-1140,0,1083,0
A,-1026,-57,-1026,-228,-1026,-285,-1140,0,1083,0
A,-1026,-57,-1026,-228,-1026,-285,-1140,0,1083,0
A,-1026,-114,-1026,-228,-1083,-285,-1140,0,1083,0
A,-1026,-114,-1026,-285,-1083,-285,-1140,0,1083,0
A,-1026,-114,-1026,-228,-1083,-285,-1140,0,1083,0
A,-1026,-114,-1026,-285,-1083,-342,-1140,0,1083,0
A,-969,-114,-1026,-285,-1026,-342,-1140,0,1083,0
A,-969,-57,-969,-285,-1026,-399,-1140,0,1083,0
A,-969,-114,-969,-342,-1026,-399,-1140,0,1083,0
A,-969,-114,-969,-342,-969,-456,-1140,-57,1083,0
A,-969,-114,-969,-399,-969,-513,-1140,-57,1083,0
A,-969,-57,-912,-399,-969,-513,-1140,-57,1083,0
A,-969,-57,-912,-399,-969,-513,-1140,-57,1083,0
A,-912,0,-912,-342,-969,-456,-1083,0,1083,0
A,-912,0,-912,-342,-969,-513,-1083,-57,1083,0
A,-912,-57,-912,-399,-969,-513,-1083,-57,1083,0
A,-912,0,-912,-399,-912,-513,-1083,0,1083,0
A,-969,-57,-912,-399,-969,-570,-1140,-57,1083,57
A,-912,-114,-855,-456,-912,-570,-1083,-114,1026,114
A,-912,-228,-855,-570,-912,-684,-1083,-171,1026,114
A,-855,-285,-798,-570,-912,-684,-1083,-171,1083,57
A,-912,-342,-855,-570,-912,-627,-1083,-171,1083,0
A,-912,-342,-855,-570,-912,-627,-1083,-114,1083,0
A,-912,-342,-855,-570,-912,-570,-1083,-114,1083,0
A,-912,-342,-855,-570,-912,-570,-1140,-114,1083,-57
A,-969,-399,-855,-627,-912,-627,-1140,-114,1083,-114
A,-969,-399,-855,-627,-912,-627,-1140,-171,1083,-171
A,-969,-399,-855,-627,-912,-627,-1140,-171,1083,-171
A,-969,-399,-855,-627,-912,-627,-1140,-171,1083,-171
A,-969,-399,-912,-627,-969,-570,-1140,-114,1083,-171
A,-969,-342,-912,-627,-969,-570,-1140,-114,1083,-228
A,-969,-342,-912,-570,-969,-570,-1140,-114,1083,-171
A,-969,-285,-912,-513,-969,-513,-1140,-114,1083,-114
A,-969,-285,-912,-513,-969,-513,-1140,-57,1083,-114
A,-969,-228,-912,-513,-969,-513,-1140,-57,1083,-57
A,-969,-171,-912,-456,-969,-513,-1083,0,1083,0
A,-969,-171,-912,-456,-969,-513,-1083,0,1083,0
A,-969,-171,-912,-399,-969,-513,-1083,0,1083,57
A,-969,-114,-912,-399,-969,-456,-1140,0,1083,57
A,-969,-114,-912,-399,-969,-456,-1140,0,1083,57
A,-969,-114,-912,-399,-969,-456,-1083,0,1083,114
A,-969,-114,-912,-399,-969,-513,-1083,0,1083,57
A,-969,-171,-912,-456,-969,-570,-1140,-57,1083,57
A,-969,-228,-912,-456,-969,-513,-1140,-57,1083,0
A,-969,-171,-912,-456,-969,-513,-1140,-57,1083,0
A,-969,-171,-912,-399,-969,-456,-1083,-57,1083,0
A,-969,-171,-912,-399,-969,-456,-1083,-57,1026,0
A,-969,-114,-969,-399,-969,-456,-1083,-57,1083,0
A,-969,-171,-969,-399,-1026,-456,-1140,-57,1083,-57
A,-969,-171,-969,-399,-1026,-399,-1140,0,1083,-114
A,-1026,-171,-1026,-399,-1026,-399,-1140,0,1083,-114
A,-1026,-171,-1026,-399,-1026,-399,-1140,0,1083,-114
A,-1026,-171,-1026,-399,-1083,-399,-1140,0,1140,-171
A,-1026,-171,-1026,-342,-1083,-342,-1140,0,1140,-171
A,-1026,-171,-1026,-342,-1083,-342,-1140,0,1140,-171
A,-969,-57,-1026,-285,-1026,-285,-1140,57,1140,-114
A,-969,0,-1026,-228,-1083,-228,-1083,57,1140,-57
A,-969,0,-969,-228,-1026,-285,-1083,57,1083,0
A,-969,0,-969,-228,-1026,-285,-1083,57,1083,0
A,-912,-57,-969,-285,-1026,-342,-1083,0,1083,57
A,-912,-57,-969,-285,-1026,-342,-1083,0,1083,57
A,-969,-57,-969,-285,-1026,-342,-1083,57,1083,57
A,-912,0,-912,-285,-1026,-399,-1083,0,1083,57
A,-912,0,-912,-342,-1026,-399,-1140,0,1083,114
A,-912,0,-912,-342,-969,-456,-1083,0,1083,114
A,-912,0,-912,-342,-1026,-456,-1140,0,1083,114
A,-912,0,-912,-342,-969,-456,-1140,0,1083,57
A,-912,0,-912,-399,-969,-456,-1140,0,1083,57
A,-912,0,-855,-399,-969,-513,-1083,0,1083,57
A,-855,0,-855,-399,-912,-513,-1083,0,1083,57
A,-855,-57,-855,-399,-912,-513,-1083,0,1083,57
A,-912,-57,-912,-399,-969,-513,-1083,0,1083,57
A,-912,-57,-855,-456,-969,-570,-1083,0,1083,114
A,-912,-114,-855,-456,-969,-570,-1083,0,1083,114
A,-912,-114,-912,-456,-969,-570,-1140,0,1140,57
A,-912,-114,-912,-456,-969,-570,-1083,0,1083,57
A,-912,-171,-912,-456,-969,-570,-1140,0,1083,57
A,-912,-171,-912,-513,-969,-570,-1140,0,1140,0
A,-912,-228,-912,-513,-912,-570,-1083,0,1083,0
A,-912,-228,-855,-513,-912,-570,-1083,0,1083,0
B,171,798,-285,912,-342,684,-171,1083,0,-114
B,342,1083,285,1083,285,969,399,1083,627,-513
B,-912,0,-969,-171,-969,-228,-1026,0,912,-399
B,1026,285,1026,399,1083,285,1026,456,171,855
B,1083,285,969,570,1026,513,1026,456,342,912
B,1083,285,969,570,1026,513,1026,456,342,912
B,1083,285,969,570,969,513,1026,456,342,855
B,1083,285,969,570,969,513,1026,456,342,855
B,1083,342,969,627,969,570,1026,456,342,855
B,1083,342,969,627,969,570,1026,513,342,855
B,1083,342,912,627,969,570,969,570,228,855
B,1083,285,912,627,969,570,969,570,171,855
B,1140,171,1026,513,1026,456,1026,399,285,912
B,1083,285,969,570,969,570,1026,456,456,912
B,1083,285,969,570,969,570,1026,456,399,912
B,1083,285,969,570,969,570,1026,456,342,912
B,1083,285,912,627,969,627,1026,513,342,912
B,1083,285,912,627,969,627,969,513,342,912
B,1083,342,912,627,912,627,969,570,342,855
B,1083,342,912,627,969,627,969,513,342,855
B,1083,285,912,627,969,627,1026,513,342,912
B,1083,342,912,627,912,627,969,570,342,855
B,1083,342,912,684,912,684,969,570,342,855
B,1083,342,912,684,912,684,969,627,342,855
B,1083,285,969,627,969,627,1026,513,399,855
B,1083,171,1026,456,1026,399,1083,285,456,912
B,1083,228,1026,456,1026,399,1083,342,456,912
B,1083,285,969,513,1026,456,1083,342,513,855
B,1026,456,855,741,912,684,969,627,456,741
B,1026,513,798,798,855,741,912,684,399,741
B,969,570,741,855,798,798,855,741,399,627
B,912,684,627,969,684,969,741,912,399,570
B,912,570,627,855,684,855,741,798,285,627
B,1083,171,969,570,969,627,1026,456,456,855
B,1083,171,969,570,969,627,1026,456,456,855
B,1083,228,912,627,912,627,969,513,456,798
B,1140,114,969,570,969,570,1026,513,342,855
B,1083,228,912,627,912,627,969,570,456,798
B,1083,228,912,627,912,684,969,570,399,798
B,1083,285,912,684,855,741,912,627,456,741
B,1083,342,855,741,855,741,912,627,456,741
B,1083,342,855,741,855,741,912,627,456,741
B,1083,342,855,684,855,741,912,627,456,741
B,1083,228,912,627,912,684,969,627,399,798
B,1140,228,912,627,912,684,969,627,342,798
B,1083,114,969,513,969,570,1026,456,399,855
B,1140,114,969,513,969,570,1026,456,342,912
B,1140,114,969,513,969,570,1026,513,342,912
B,1140,114,969,513,969,570,1026,456,399,912
B,1140,57,1026,513,1026,513,1026,456,285,912
B,1140,57,1026,513,969,513,1026,456,342,912
B,1140,114,969,513,969,570,1026,456,399,912
B,1140,57,1026,513,969,513,1026,456,342,912
B,1140,114,1026,513,969,513,1026,399,399,912
B,1140,171,969,570,969,570,1026,456,456,855
B,1083,171,969,570,969,570,1026,456,456,855
B,1083,171,969,570,969,627,1026,456,456,855
B,1083,228,969,627,912,627,1026,456,513,855
B,1083,228,969,627,912,627,1026,456,513,855
B,1083,228,912,627,912,627,969,513,513,798
B,1083,228,912,627,912,627,969,513,513,798
B,1083,285,912,627,912,684,969,513,570,798
B,1083,285,912,627,912,684,969,513,570,798
B,1083,228,912,627,912,684,969,513,513,798
B,1083,228,912,627,912,684,969,513,513,798
B,1083,228,912,627,912,627,969,513,513,798
B,1083,228,912,627,912,684,969,513,513,798
B,1083,285,912,627,912,684,969,513,513,798
B,1083,285,912,684,912,684,969,570,513,798
B,1083,285,912,684,912,684,969,570,513,798
B,1083,285,912,684,855,684,969,570,513,741
B,1083,285,912,684,912,684,969,570,513,798
B,1083,228,912,627,912,627,969,513,627,684
B,1083,228,969,627,969,627,1026,513,570,741
B,1140,114,969,570,1026,513,1026,456,456,798
B,1083,171,969,570,969,513,1026,513,399,741
B,1140,114,969,570,1026,513,1026,456,399,798
B,1140,114,969,570,969,513,1026,456,399,798
B,1140,114,969,570,969,513,1026,456,399,798
B,1140,114,969,570,1026,513,1026,456,399,798
B,1140,114,969,570,969,570,1026,456,456,798
B,1083,285,912,684,912,684,969,513,570,684
B,1083,285,912,684,912,684,969,513,627,684
B,1083,285,912,627,912,684,969,513,684,684
B,1083,285,912,627,912,627,969,513,627,684
B,1083,342,855,684,912,684,969,570,627,684
B,1026,342,855,684,855,684,969,570,627,627
B,1026,399,855,741,855,741,912,627,570,627
B,1083,342,855,741,855,741,912,684,513,627
B,1083,342,855,741,855,684,912,627,456,627
B,1083,399,798,855,798,798,855,798,456,570
B,1083,285,855,741,855,684,912,684,399,684
B,1083,114,912,570,912,570,969,513,456,741
B,1083,114,969,570,969,570,1026,513,513,798
B,1140,57,1026,513,1026,513,1026,456,513,855
B,1140,57,1026,513,969,513,1026,456,513,855
B,1083,114,969,570,969,570,1026,456,627,798
B,1083,57,969,513,969,570,1026,399,627,798
B,1140,57,969,513,969,513,1026,399,570,798
B,1083,171,912,627,912,627,969,456,684,741
B,1083,228,912,627,912,627,1026,456,684,684
B,1140,114,1026,456,969,513,1026,399,684,684
B,1140,114,1026,456,1026,513,1026,399,627,684
B,1140,114,1026,456,1026,456,1026,342,627,684
B,1083,114,1026,456,1026,513,1026,399,627,684
B,1083,114,1026,456,1026,456,1026,399,627,684
B,1083,114,1026,399,1026,456,1026,342,627,684
B,1083,114,1026,456,1026,456,1026,342,627,684
B,1083,114,1026,399,1026,399,1083,342,627,627
B,1083,114,1026,399,1026,399,1083,342,627,627
B,1083,114,1026,399,1026,399,1083,342,627,627
B,1083,114,1026,456,1026,456,1026,342,627,627
B,1140,114,1026,456,1026,399,1083,342,627,627
B,1140,114,1026,456,1026,456,1026,342,627,627
B,1140,114,1026,456,1026,456,1083,342,627,627
B,1140,114,1026,456,1026,456,1026,399,627,627
B,1083,171,969,513,969,570,1026,456,627,627
B,1083,171,969,570,969,570,1026,456,627,627
B,1083,171,969,570,969,570,1026,456,570,684
B,1083,228,969,627,969,570,1026,456,570,684
B,1083,228,912,627,969,627,1026,513,570,684
B,1083,228,912,627,969,627,1026,513,570,684
B,1083,228,912,627,912,627,969,513,570,627
B,1083,228,912,684,912,627,969,513,570,627
B,1083,228,912,684,912,684,969,570,627,627
B,1083,285,855,741,912,684,969,570,570,627
B,1083,285,855,741,912,684,969,627,627,627
B,1083,285,855,741,912,684,969,570,627,627
B,1083,285,855,741,855,741,912,627,627,627
B,1083,285,855,741,912,684,969,627,627,627
B,1083,285,855,741,912,684,969,570,627,627
B,1083,171,969,513,969,570,1026,399,627,741
B,1083,171,969,513,969,570,1026,399,570,741
B,1083,171,969,513,969,570,1026,399,570,741
B,1083,171,969,513,969,570,1026,399,570,741
B,1083,171,1026,513,969,570,1026,399,513,798
B,1083,171,1026,513,969,570,1026,399,513,741
B,1083,171,1026,513,969,570,1026,399,513,741
B,1083,171,1026,513,969,513,1026,399,513,741
B,1083,171,969,513,969,570,1026,399,513,741
B,1083,171,1026,513,969,570,1026,399,513,741
B,1083,171,969,513,969,570,1026,399,513,741
B,1083,171,1026,513,969,513,1026,399,513,798
B,1083,171,1026,456,1026,513,1026,342,456,798
B,1083,114,1026,456,1026,513,1026,342,513,798
B,1083,114,1026,456,969,513,1026,399,513,798
B,1083,171,1026,513,969,513,1026,399,570,741
B,1083,114,1026,456,1026,513,1026,399,570,741
B,1140,114,1026,456,1026,513,1026,342,570,741
B,1140,114,1026,456,1026,513,1026,342,570,741
B,1140,114,1026,456,1026,456,1083,342,627,741
B,1140,114,1026,456,1026,513,1026,342,627,741
B,1140,114,1026,456,1026,513,1026,342,627,684
B,1140,114,1026,456,1026,513,1026,399,627,684
B,1140,114,1026,456,1026,513,1026,399,627,684
B,1140,114,1026,456,1026,513,1026,399,627,684
B,1140,114,1026,456,1026,513,1026,399,684,684
B,1140,114,1026,456,1026,513,1026,399,627,741
B,1083,114,1026,456,1026,513,1026,342,684,684
B,1083,114,1026,456,1026,513,1026,399,684,684
B,1140,114,1026,456,1026,513,1026,399,684,684
B,1083,114,1026,456,1026,513,1026,399,684,684
B,1083,114,1026,456,1026,513,1026,399,684,684
B,1083,171,1026,456,969,513,1026,399,684,684
B,1140,114,1026,456,1026,513,1026,399,684,684
B,1140,114,1026,456,1026,513,1026,399,684,684
B,1140,114,1026,456,1026,456,1026,399,684,684
B,1140,114,1026,456,1026,513,1026,399,684,684
B,1140,114,1026,456,1026,513,1026,399,684,684
B,1083,342,912,684,855,741,912,627,570,684
B,1083,342,912,684,855,741,912,627,570,684
B,1083,285,912,684,855,741,969,570,570,684
B,1083,285,912,684,855,741,969,570,570,684
B,1083,285,912,684,912,684,969,570,570,684
B,1083,342,912,684,855,684,969,570,570,684
B,1083,342,912,684,855,684,969,570,570,684
B,1083,399,855,741,855,741,969,570,570,684
B,1083,399,855,684,855,684,969,570,570,684
B,1083,399,855,741,855,741,969,570,570,684
B,1083,399,855,741,855,741,969,570,570,627
B,1026,399,855,741,855,741,912,627,570,627
B,1026,399,855,741,855,741,912,627,627,627
B,1026,456,798,798,855,798,912,684,627,627
B,1026,456,798,798,798,798,912,684,627,627
B,1026,456,798,798,798,798,912,684,627,627
B,1026,456,798,798,798,798,912,684,627,627
B,1026,399,855,741,855,741,912,627,627,627
B,1026,399,855,741,855,741,969,570,627,627
B,1083,399,855,741,855,741,969,570,627,684
B,1083,342,855,684,855,684,969,570,627,684
B,1083,342,912,684,912,684,969,513,627,684
B,1083,228,912,570,969,627,1026,456,627,741
B,1083,171,969,570,969,570,1026,399,627,741
B,1083,171,969,513,969,513,1026,342,627,741
B,1083,114,1026,456,1026,513,1083,342,684,741
B,1140,114,1026,456,1026,456,1083,285,684,741
B,1083,114,1026,456,1026,456,1083,285,684,741
B,1140,114,1026,456,1026,456,1083,285,684,741
B,1083,171,969,570,969,570,1026,399,741,684
B,1083,228,969,570,969,570,1026,399,741,684
B,1083,228,969,570,912,627,1026,456,741,684
B,1083,171,969,570,969,570,1026,399,741,684
B,1083,171,969,513,969,570,1026,399,684,684
B,1083,342,912,684,855,684,969,570,513,741
B,1083,342,855,684,855,741,969,570,570,741
B,1083,342,855,684,855,741,969,513,570,684
B,1026,342,855,684,855,684,969,513,627,684
B,1026,342,855,684,855,684,969,513,627,684
B,1026,399,855,684,855,741,969,513,627,684
B,1026,342,855,684,855,741,969,513,684,684
B,1026,342,855,684,855,741,969,513,684,627
B,1026,399,855,684,798,741,912,513,741,627
B,1026,399,855,684,798,798,969,513,741,627
B,1026,399,855,684,798,798,912,513,741,627
B,1026,399,855,741,798,798,912,570,741,627
B,1026,399,855,684,798,798,912,513,741,627
B,1026,399,855,684,798,798,912,513,741,627
B,1026,399,855,684,798,741,912,513,741,627
B,1026,342,855,684,855,741,912,513,684,684
B,1083,342,855,684,855,741,912,570,684,684
B,1083,342,855,684,855,741,912,570,684,627
B,1026,399,855,684,855,741,912,570,684,627
B,1083,399,855,684,855,741,912,570,627,684
B,1083,342,912,684,855,741,969,570,627,684
B,1083,342,912,684,855,741,969,570,627,684
B,1083,285,912,684,855,741,969,570,627,684
B,1083,285,912,684,855,684,969,570,627,684
B,1083,285,912,684,855,741,969,570,570,684
B,1083,285,912,684,855,741,969,570,570,684
B,1083,285,912,684,855,741,969,570,570,684
B,1083,285,912,684,855,741,912,570,570,684
B,1083,342,912,684,855,741,969,570,570,684
B,1083,342,912,684,855,741,912,627,570,684
B,1083,342,912,684,855,741,912,627,570,684
B,1083,285,912,684,855,741,912,627,570,684
B,1083,285,912,684,855,741,912,627,570,684
B,1083,342,912,684,855,741,912,627,570,684
B,1083,342,912,684,855,741,912,627,570,684
B,1083,342,912,684,855,741,912,627,570,684
B,1083,342,912,684,855,741,912,627,570,684
B,1083,285,912,684,855,741,969,570,570,684
B,1083,285,912,684,855,741,969,570,570,684
B,1083,285,912,684,912,684,969,570,570,684
B,1083,342,912,684,855,684,969,570,570,684
B,1083,342,912,684,855,684,969,570,570,684
B,1083,228,969,513,969,570,969,456,570,684
B,1083,228,969,513,969,570,969,456,570,684
B,1083,228,969,513,969,570,1026,456,570,684
B,1083,228,969,513,969,570,969,456,570,684
B,1083,228,969,570,969,570,969,456,513,741
B,1083,285,969,570,969,627,1026,456,570,741
B,1083,285,912,627,912,627,1026,456,570,741
B,1083,285,969,627,969,627,1026,456,513,741
B,1083,285,912,627,912,627,1026,456,513,741
B,1083,228,912,627,969,627,969,513,456,741
B,1083,228,912,627,969,627,969,513,399,741
B,1140,228,912,627,912,627,969,513,399,798
B,1140,228,912,627,912,627,969,570,399,741
B,1083,228,912,627,912,627,969,570,399,741
B,1083,228,912,627,912,627,969,570,456,741
B,1083,228,912,627,912,627,969,513,456,741
B,1083,285,912,684,912,684,969,570,399,741
B,1083,285,912,684,912,684,969,627,399,741
B,1083,285,855,741,855,684,969,627,399,741
B,1083,342,855,741,855,684,969,627,456,741
B,1083,342,855,684,912,684,969,570,456,741
B,1083,342,855,684,912,684,969,570,513,741
B,1083,342,912,684,912,684,969,570,513,741
B,1083,342,912,684,912,684,969,570,513,741
B,1083,342,912,684,912,684,969,570,513,741
B,1083,342,912,684,855,684,969,570,513,741
B,1083,342,855,684,855,741,969,570,570,741
B,1083,342,855,684,855,741,969,513,570,684
B,1026,342,855,684,855,684,969,513,627,684
B,1026,342,855,684,855,684,969,513,627,684
B,1026,399,855,684,855,741,969,513,627,684
B,1026,342,855,684,855,741,969,513,684,684
B,1026,342,855,684,855,741,969,513,684,627
B,1026,399,855,684,798,741,912,513,741,627
B,1026,399,855,684,798,798,969,513,741,627
B,1083,228,969,570,1026,456,1083,342,627,627
B,1083,228,969,570,1026,456,1083,342,741,570
B,1083,228,969,570,1026,513,1083,399,741,570
B,1083,228,969,570,1026,513,1083,342,741,627
B,1083,228,969,570,1026,513,1026,399,741,627
B,1083,228,969,570,1026,456,1083,342,741,627
B,1140,171,969,513,1026,456,1083,342,798,627
B,1083,171,969,513,1026,456,1083,342,798,627
B,1083,228,969,570,1026,456,1083,342,798,570
B,1083,228,969,570,1026,513,1083,399,798,627
B,1083,228,969,570,1026,513,1083,342,741,684
B,1083,228,969,570,1026,456,1083,342,741,684
B,1083,171,969,570,1026,456,1083,399,684,684
B,1083,171,969,570,1026,456,1083,399,684,741
B,1140,171,969,513,1026,456,1083,342,627,741
B,1083,171,969,513,1026,456,1083,399,570,798
B,1140,171,969,513,1026,456,1083,399,570,798
B,1083,171,969,513,1026,456,1026,399,513,798
B,1083,171,969,513,1026,456,1026,399,456,798
B,1083,171,969,570,1026,513,1026,399,456,855
B,1140,171,1026,513,1026,456,1026,399,399,855
B,1140,171,1026,513,1026,456,1026,399,342,855
B,1140,171,1026,513,1026,456,1026,399,342,855
B,1083,171,969,513,1026,456,1026,399,342,855
B,1083,228,969,513,1026,513,1026,456,342,855
B,1083,228,969,513,1026,513,1026,456,342,798
B,1083,228,1026,513,1026,513,1026,456,342,798
B,1083,171,1026,456,1026,456,1026,456,399,798
B,1083,171,1026,456,1026,513,1026,456,399,798
B,1083,171,1026,456,1026,513,1026,456,456,741
B,1083,228,969,513,969,570,969,456,456,741
B,1083,228,969,513,969,570,969,456,456,741
B,1083,228,969,513,969,570,969,456,513,741
B,1083,228,969,513,969,570,969,456,513,741
B,1083,228,969,513,969,570,969,456,513,741
B,1083,228,969,513,969,570,969,456,570,684
B,1083,228,969,513,969,570,969,456,570,684
B,1083,342,912,684,912,684,912,627,399,684
B,1083,342,912,684,912,684,912,627,342,684
B,1083,285,912,627,912,627,969,627,285,741
B,1083,228,969,570,912,627,969,570,285,741
B,1083,228,969,570,912,627,969,570,285,741
B,1140,171,1026,513,969,513,1026,513,285,741
B,1083,171,969,513,969,570,969,513,285,741
B,1140,114,1026,399,1026,399,1026,399,342,684
B,1140,114,1083,399,1083,342,1026,399,399,684
B,1140,57,1083,399,1083,342,1026,399,399,684
B,1140,57,1083,399,1083,285,1083,342,399,684
B,1140,57,1026,399,1083,342,1026,399,456,684
B,1140,57,1026,399,1083,285,1083,342,456,684
B,1140,57,1083,399,1083,285,1083,342,456,684
B,1140,57,1083,342,1083,285,1083,285,456,684
B,1140,57,1083,399,1083,285,1083,285,513,684
B,1140,57,1083,399,1083,285,1083,285,456,684
B,1083,171,1026,456,1026,399,1083,342,456,684
B,1140,171,1026,513,1026,399,1083,342,456,684
B,1140,171,1026,456,1026,399,1083,342,456,741
B,1140,228,969,513,1026,456,1083,342,456,684
B,1083,285,969,570,1026,456,1083,342,456,684
